,CAGR,Volatility,Sharpe,Max Drawdown
PARADEEP,0.3628692481334115,0.4124429966951132,0.8798046058269049,-0.2836257309941519
KESORAMIND,-0.00896880659673538,0.49219181705666365,-0.018222177382731342,-0.9399037521029774
HCC,-0.022651258840473254,0.5816158157891592,-0.038945396988111704,-0.9493477657507634
ORCHPHARMA,0.13330341871092477,0.7851898176274243,0.16977222031956835,-0.990747540020561
JAMNAAUTO,0.17700109920978857,0.4582111812626692,0.38628716724466583,-0.7820703318474497
ICRA,0.1456873877031606,0.2897115987864905,0.5028704004720508,-0.5703489222921392
RSYSTEMS,0.3190664848191953,0.4563986661069744,0.699096006438393,-0.7386831275720167
PRUDENT,0.7965802851589636,0.4587185966965434,1.7365336633298218,-0.28724249077404607
MTARTECH,0.20416729737298245,0.4126047201469234,0.49482540408234066,-0.505511459369482
UTKARSHBNK,0.06914431064522608,0.42168384886022087,0.16397192074611786,-0.29069767441860483
RAIN,0.0908090074565906,0.4774958650567118,0.19017757870176588,-0.8980919340849958
DYNAMATECH,0.15077544786634522,0.47721269672215777,0.3159502018743008,-0.8870965718801357
JAICORPLTD,0.04500158588991887,0.5533812228390051,0.08132112914682534,-0.8815204870824416
RBA,-0.04753918700972781,0.41531212847434157,-0.11446616592769415,-0.5625000000000002
GATEWAY,0.18169359259818818,0.31658988813016686,0.5739083887716727,-0.2833737864077671
PURVA,0.12647797966637353,0.4930010993096638,0.25654705403999556,-0.8223609534619747
GUJALKALI,0.12926437563738258,0.38499627042760826,0.33575487755715405,-0.793167228810793
NAZARA,0.044841071698523916,0.47481054964086916,0.0944399228964904,-0.6965249325472171
RALLIS,0.12314627969532843,0.3401247202049302,0.3620621271548007,-0.4921748515920138
VRLLOG,0.07625131941253094,0.3933179795440367,0.1938668542458372,-0.7189507494646676
GABRIEL,0.2582731970770349,0.4394543861145321,0.5877133218775585,-0.7975274084441333
DODLA,0.22765089841309272,0.3762070411176021,0.6051213122880631,-0.3528441231929611
JKIL,0.1700109570994648,0.44759027549826097,0.37983612782964793,-0.8389096892662102
ROLEXRINGS,0.3029923057354822,0.3533226219517892,0.8575513904592993,-0.3091253926546417
WABAG,0.1034591481315601,0.41088258233917935,0.25179735666223896,-0.9206457791763579
PRICOLLTD,0.24160622991853997,0.5007253326214591,0.48251249573025035,-0.8255522088353411
HCG,0.09510569709623673,0.35430103155158865,0.2684318944253164,-0.8040520556048507
AGI,0.2975834032643738,0.4476692373003431,0.6647394515176925,-0.7581855388813096
DBCORP,0.02200769058547003,0.32933102003403614,0.06682544080783993,-0.8573660177841871
FUSION,0.22075839330927627,0.3556512335194961,0.6207159500746529,-0.3544492472797727
DHANUKA,0.2591038908010346,0.35156729062756387,0.7369965799108391,-0.6836951199608292
MASFIN,0.04645667648432372,0.40472335782376956,0.11478624988220362,-0.6201380252152073
SULA,0.30436708994318473,0.4171311384322271,0.7296676318318931,-0.28970708802265766
TDPOWERSYS,0.1690989383098771,0.4462959358512357,0.37889419267811353,-0.8357333333333329
GALLANTT,0.1648862625057097,0.5090051511277914,0.3239382983460479,-0.6876006441223832
JAYNECOIND,0.02673741106272831,0.5540305886556736,0.048259810216625856,-0.9618090452261305
GULFOILLUB,0.17926065512968736,0.34118669226288684,0.5254034204580457,-0.6425747639644669
SAMHI,0.44209558751627176,0.4189586372685639,1.0552249033426095,-0.2616495296434036
TEAMLEASE,0.13711550450121557,0.37292279100542897,0.3676779961115851,-0.6158689580078588
KIRLPNU,0.8572026929525223,0.4350287192268605,1.9704508117899795,-0.21066782937286488
EPIGRAL,0.6462935182097591,0.41015382720193755,1.5757344570420384,-0.23838145747397366
TIIL,0.3341732690917032,0.49636637012528906,0.6732391419010795,-0.7544353262993359
GOPAL,-0.2894142392369785,0.3136771340670031,-0.9226501003900338,-0.1887115917183172
JTEKTINDIA,0.19137992093881184,0.4596683155417328,0.41634351219806154,-0.7477891758047398
HEIDELBERG,0.11827616275865949,0.3719978070821787,0.31794854837015446,-0.6036249014972422
SUNDARMHLD,-0.011774084061565104,0.42055101435329395,-0.02799680338346302,-0.8796970685219405
RTNPOWER,-0.05011836698310845,0.5524134866613036,-0.09072618282007493,-0.9735799207397622
STLTECH,0.04366745858820309,0.48598172363266884,0.0898541168622409,-0.8649876135425272
JPASSOCIAT,-0.18336422445977685,0.6326053345622573,-0.2898556405419171,-0.9936479128856625
PATELENG,-0.10167772963077804,0.5506727565967675,-0.1846427454649477,-0.9801791613344842
ASHOKA,0.08718274335992793,0.4384674237499458,0.1988351668507248,-0.8021108179419524
SINDHUTRAD,-0.1197122607163581,0.6640070246165012,-0.1802876419650804,-0.5608591885441527
PGEL,0.18633334403773816,0.676104882567678,0.27559828192645275,-0.9461920529801324
NFL,0.047199870230939966,0.4812797465393172,0.09807159052574856,-0.8867859600825879
ENTERO,-0.04894450497724201,0.4772507924083451,-0.10255510468668669,-0.17558452307055672
JSFB,3.8838193885604246,0.6827119989627122,5.688810793513749,-0.18812922614575533
GOKEX,0.13480734140589545,0.5736268300835127,0.2350087798129478,-0.862781954887218
BANCOINDIA,0.15029590490424605,0.4388158445370444,0.3425033684980311,-0.7853990437660907
VMART,0.2758703277252599,0.4250195785280529,0.6490767523714237,-0.6385491260063156
SHANTIGEAR,0.1985578898732816,0.4163678069582047,0.4768809849249776,-0.6688646788990822
GHCL,0.17800545154094194,0.39002798075998035,0.45639149066713974,-0.7936665719965916
SUDARSCHEM,0.2530270692848484,0.4292085025565383,0.589520169749009,-0.6667946748591909
WELENT,0.10477642900062678,0.5475245495296712,0.1913638924330073,-0.9584301575006455
FEDFINA,-0.14699991977551607,0.24572282960143518,-0.5982346858611036,-0.23290453622207175
NOCIL,0.1845747066293013,0.4320056866896483,0.4272506411747753,-0.7682900196549465
TARC,0.945449802494511,0.5056328148112574,1.8698347393600798,-0.42772612003381205
KKCL,0.1940447553862168,0.33128216895078233,0.5857386046486718,-0.7297914446643325
ORIENTELEC,0.11319911869116916,0.3657438877071556,0.30950378802175804,-0.5151013126035413
BOROLTD,0.22301131153629328,0.4606922517068194,0.48407871135244485,-0.4454756994024013
KIRLOSIND,0.283080774054699,0.5696640614108867,0.4969258080869504,-0.7457231961728288
BALMLAWRIE,0.119786889424361,0.32704591656561594,0.366269332093397,-0.6358723623263007
FCL,0.33769781244259356,0.6532220262287174,0.5169724823766934,-0.772425249169435
GRWRHITECH,0.5743908250278509,0.4818305067451814,1.1921014070028997,-0.4382514889313406
SHARDAMOTR,0.3436282597238485,0.49699023777085816,0.6914185302011533,-0.8193798186326117
PARKHOTELS,-0.10210222862982521,0.4579904839258651,-0.2229352622233795,-0.33325991189427295
MAXESTATES,1.1786711862029366,0.49135939495853925,2.3987964782934346,-0.23988439306358367
TI,0.11182750940655195,0.5180218026017246,0.2158741366577756,-0.9170579029733958
AMIORG,0.16257409943476464,0.43694523968155985,0.3720697347641242,-0.4214659685863875
ORIENTCEM,0.16213942194490993,0.4318581589174055,0.3754460083638705,-0.8407177669472748
SHILPAMED,0.17450234866666192,0.4448384490210173,0.3922825220047856,-0.7292942313889785
AARTIDRUGS,0.2930183177749417,0.40586607083073045,0.7219581503208412,-0.6866136285022484
LGBBROSLTD,0.2424988008014488,0.4076222818572766,0.5949105620441928,-0.7683542367696543
AARTIPHARM,0.7156258569857277,0.4625272021946696,1.547208150331736,-0.25293537689343015
TCIEXP,0.18080741478210438,0.39309217278165043,0.4599618799393822,-0.603094931058427
WSTCSTPAPR,0.1751171434947043,0.4539914497690726,0.38572784483888284,-0.7345331833520807
ADVENZYMES,0.06875815938125274,0.4155944841151414,0.16544531270102983,-0.7885453193071942
PRIVISCL,0.23555369022765604,0.4542263360762932,0.5185821946442395,-0.6068005835484239
GREENPANEL,0.5639946421736712,0.4458745953171559,1.2649176429809712,-0.5875850340136056
VENUSPIPES,1.3142830280676003,0.3433523476753152,3.8277968301834004,-0.22644881286699003
BBOX,0.2322706726877808,0.5742340532040937,0.4044878066561256,-0.7964371062350644
IIFLSEC,0.5779560319627823,0.5554501916070322,1.040518197123375,-0.6070559610705599
PILANIINVS,0.09484268300626142,0.3057596128043605,0.31018708499917635,-0.7098434249425165
ROSSARI,0.025682639989540235,0.3288806565075455,0.07809106276504589,-0.6445116131084946
KSL,0.20800899904089132,0.4644465678947088,0.4478642182324135,-0.7919815971081169
DCBBANK,0.09836331001661236,0.3928053313445039,0.2504123599339448,-0.7489096573208722
IMAGICAA,-0.09567093710857111,14.47117187870748,-0.006611139575319324,-0.9897739504843918
BAJAJHIND,-0.10192643752784158,0.5233961470234031,-0.19474051940868425,-0.9882488248824883
DCAL,0.026763327153133565,0.5085982310225743,0.05262174644084766,-0.875785155749263
HARSHA,0.09471806316958276,0.36442037767333063,0.25991428847727277,-0.3147224286169197
BBL,0.18411608508253052,0.40805717411104725,0.4512016863412033,-0.7920162487305682
YATHARTH,0.35377918806561537,0.4208952285567306,0.8405397924769561,-0.2330395572863293
ORISSAMINE,0.059282016255529424,0.5356852508532478,0.11066576158500557,-0.9378277943822227
THANGAMAYL,0.31229174078777366,0.44144412905073444,0.7074320853678915,-0.6765405901413697
ZAGGLE,1.2285658620876614,0.6285661300573185,1.9545530745915776,-0.3163774973711887
BHARATRAS,0.4151988835012068,0.5019129113221725,0.8272329205627769,-0.5711047630876233
KOLTEPATIL,0.14872352797586652,0.5040397108071156,0.29506311662967283,-0.7114531698408555
KSCL,0.22929522830936722,0.389600614789714,0.588539185014194,-0.7183232621211395
MEDIASSIST,0.4099146270903997,0.42078534372264986,0.9741656481281455,-0.19027939987422482
INOXGREEN,0.9120051602147403,0.5368628582088392,1.6987674715615568,-0.378812199036918
HATHWAY,-0.04192539343982937,0.4937488493697012,-0.08491238712424251,-0.8481166464155535
SSWL,0.24260776029948228,0.4303047993473316,0.5638044490032638,-0.7692088989977965
UNICHEMLAB,0.10224080502464417,0.402444833749605,0.2540492421583844,-0.7851959361393321
CIGNITITEC,0.11320272107292273,0.40413426337008407,0.2801116642002162,-0.6717328267173286
IMFA,0.053848863809580205,0.509538288053213,0.10568168295128504,-0.8734843967402108
ASHAPURMIN,0.12195676019757351,0.5652132013251703,0.21577125217818668,-0.8954022988505745
HGS,0.09406358661806635,0.36641251490544496,0.2567149941435271,-0.5993231717382927
MUTHOOTMF,-0.16969992501228515,0.32527014249226627,-0.521719957792683,-0.25004735745406304
SUBROS,0.20552430094311558,0.46873944082733443,0.43846171890370716,-0.7080594949844354
RAMKY,0.03449468153647994,0.5877203782810579,0.05869233535404824,-0.9575070821529745
SUNFLAG,0.16103533792371572,0.4872236697342254,0.3305162452627939,-0.7711213517665132
CARERATING,0.016668966918272243,0.36401694489769665,0.045791733467124424,-0.8466569142070397
GENSOL,1.2260075986922874,0.5019339854592233,2.4425674176467718,-0.42806160781367386
SKIPPER,0.09516281013975236,0.5552766208502282,0.17137910469567585,-0.9375775717310361
LAOPALA,0.3742859588419487,0.44106327449811694,0.8485992384377191,-0.621505497922379
LUMAXTECH,0.2883030529818982,0.4463068288921611,0.6459749981812611,-0.7707796768906577
DCXINDIA,0.2366676714539575,0.5324305429121756,0.44450431066460405,-0.5344741651437116
BOMDYEING,0.06684037900810846,0.5106147948666064,0.1309017672031417,-0.8808347936912538
HIKAL,0.13592360101382428,0.40760222840845595,0.33347119210942094,-0.6924755402266485
JISLJALEQS,-0.054312102035894316,0.5232319063217853,-0.10380120436021846,-0.9872614040763508
CUPID,-0.12605916679174767,6.970207026669387,-0.018085426488685406,-0.9759233286582516
AVALON,0.2841493740670076,0.40477447379093107,0.7019943016806262,-0.3517934002869443
LUXIND,0.09341620713745358,0.3883892905447083,0.24052209834735452,-0.7636765579287749
NUCLEUS,0.1635444461380744,0.4617941792498108,0.35415008132790665,-0.6862278614855939
TASTYBITE,0.11800536499803371,0.4063021822929665,0.2904374382930222,-0.6073074358773236
SOTL,0.1518298600118111,0.3758686982845148,0.40394387908535834,-0.6960640058855996
ARVSMART,0.3401783791671862,0.4978499647423001,0.6832949749093007,-0.7166744078030656
SANDHAR,0.0969160360176371,0.37147085478108427,0.2608980886932618,-0.7020126509488211
SALASAR,0.3287603793622993,0.5442971018134359,0.6040090573088991,-0.8211586901763225
NEOGEN,0.42674868329647,0.4419163445018206,0.9656775283510969,-0.3983034872761547
DATAMATICS,0.208827749979964,0.5477815574842915,0.38122449930409075,-0.8114467408585054
JTLIND,0.2875571823306571,0.4503356072884074,0.6385397416431642,-0.3688159263110977
ANUP,0.46345549632626515,0.4722106030233324,0.9814593178530668,-0.6356453558504224
HERITGFOOD,0.23261770977621943,0.44303913432503805,0.5250500277602073,-0.815510919447455
THYROCARE,0.004999979151969258,0.34769653074048595,0.01438029635015584,-0.710033837442166
VADILALIND,0.2874716605561576,0.5106106557963188,0.5629958115696458,-0.6407327779270812
NAVNETEDUL,0.09420314593428536,0.3353080607852119,0.28094506798817764,-0.7450670876085238
DISHTV,-0.0691257108399137,0.527174449433851,-0.13112492632021516,-0.9673013245033113
KDDL,0.417325467886168,0.5287383803794097,0.7892853694235427,-0.8296456881857448
KALAMANDIR,-0.341510586051337,0.4244758703362601,-0.8045465241187917,-0.45380928772103835
LANDMARK,0.30533763194103014,0.40919548966238,0.7461901209931684,-0.24498301945044743
INDOCO,0.1445817331674033,0.4224496869581296,0.34224604167296563,-0.655893536121672
BAJAJCON,0.040605475682574665,0.3315094951496849,0.12248661434038342,-0.7665954968944098
TVSSRICHAK,0.24167929356751316,0.38970574911294215,0.620158399299034,-0.8038260665453907
CARTRADE,-0.18143736327236482,0.454957875810805,-0.3988003569539608,-0.7797822509178376
SBCL,0.940209159630816,0.530173629686929,1.7733985754553947,-0.33571239055452373
FIEMIND,0.24708420499797157,0.40373130071006397,0.612001607414167,-0.8393960378562602
PRAKASH,0.009800073238692475,0.5444657174049393,0.017999431232148262,-0.9119916956266644
DELTACORP,0.07669937478525002,0.5333054425084081,0.14381884877171638,-0.8611039463502711
RAJRATAN,0.9585327187867796,0.498013770744939,1.924711273250511,-0.6167850128418189
IDEAFORGE,-0.3609178221820616,0.40439674525249736,-0.8924844881150357,-0.49957007738606973
MAHLOG,0.029259975745860922,0.3878586453555839,0.07543979255389743,-0.6777210216110016
PFOCUS,0.13172948079336688,0.5599361998946891,0.23525801835663082,-0.8643939393939393
GREAVESCOT,0.07342847930103402,0.37138867400146197,0.1977132972578075,-0.6175880836436543
DOLLAR,0.09886238045602491,0.4370240230507663,0.22621726779660506,-0.7988236466952445
UFLEX,0.123556175241466,0.4395116300290977,0.2811215148807007,-0.8482086737900694
UNITECH,-0.1262916424413979,0.5977327008725711,-0.2112844792614444,-0.9964120963608406
BFUTILITIE,-0.01054916370184189,0.5457266125929662,-0.019330491602230243,-0.8906284551766838
SHARDACROP,0.08098147697919122,0.4403597416616221,0.18389845691529721,-0.8164185836716286
BANARISUG,0.06850619769997168,0.3686880060784384,0.18581075752542106,-0.7467360895244013
SEQUENT,-0.017974421683333186,0.511495380607472,-0.03514092671176435,-0.8076328800988878
GREENPLY,0.30628836019890615,1.1546233807598025,0.26527122636071376,-0.8009595435684655
MAITHANALL,0.24482865294086764,0.5101014807343118,0.4799606787818511,-0.6906680010007503
SHK,-0.00840284497991517,0.41755210373558893,-0.02012406333183318,-0.8577454545454548
SUNCLAY,0.31747466149032544,0.3506806045927586,0.9053100095427437,-0.2442624426244262
GUFICBIO,0.2863110035567977,0.5710506543405445,0.5013758435973299,-0.7533333333333336
BLSE,-0.6238402196370209,0.5282429820029053,-1.1809720921831193,-0.4140693453498563
DIACABS,-0.17669952183562698,0.685926443857822,-0.25760709973772794,-0.9987993589710558
ESAFSFB,-0.3382929951873044,0.38017607518158514,-0.8898324152189852,-0.34011443102352157
VSTTILLERS,0.18023491860291863,0.3587251895537096,0.5024317328458285,-0.7971031096563017
HLEGLAS,0.07098302966737013,0.45261149833412356,0.15682993014678023,-0.7207384051379209
BCG,-0.04520002727565253,0.6696898732020934,-0.06749396860300506,-0.946115850920521
GOODLUCK,0.3157100962840469,0.5058973861572517,0.6240595522387469,-0.8348657594703934
SWARAJENG,0.15929298267709058,0.2875669538776255,0.5539335467067538,-0.6510695467808636
SEAMECLTD,0.13574369329448643,0.4566157681917078,0.2972820974449904,-0.8255418614534641
SMLISUZU,0.14011895849555733,0.4599594074600975,0.30463331377283104,-0.8124796668618652
ASHIANA,0.22827408626626644,0.4186650817794019,0.5452427159582082,-0.8687000489316589
DALMIASUG,0.060215666076552044,0.5413905991485612,0.11122407033157304,-0.9552631578947368
HINDWAREAP,0.2653339874125251,0.5027511556640228,0.5277640526993473,-0.6987247608926672
SAGCEM,0.14325055454761082,0.44999791223681307,0.3183360425730702,-0.76143701682583
SAKSOFT,0.2980462102363295,0.552320017292798,0.5396259431211744,-0.749059526443904
APOLLO,0.14579659615683482,0.5830657070351388,0.25005174270701586,-0.9018346437931857
SUPRIYA,0.020806658744988438,0.46622066020346614,0.04462834988030792,-0.6914781693845347
AUTOAXLES,0.11773790204122081,0.3931019277074007,0.2995098567129317,-0.7972464175330147
STYLAMIND,0.1574908614361885,0.4227905629792198,0.3725032562846707,-0.43560880266396407
FLAIR,-0.4091655465287294,0.36460559753196975,-1.1222141110788966,-0.38191450043119424
VINDHYATEL,0.18855866833711743,0.4766151077262101,0.3956204184056925,-0.7911631419939575
CARYSIL,0.5128164289889199,0.48881236283636587,1.0491069129538149,-0.5194031512722013
THEJO,0.6497863706211262,0.4994681126484883,1.3009566660333083,-0.5174285714285716
MPSLTD,0.26700447423923834,0.4548576710726756,0.5870066423406043,-0.837606837606838
MARATHON,0.24382689514127232,0.5713775519404497,0.426735167164363,-0.8775333929728228
ISMTLTD,0.06687485787579028,0.5690092723293485,0.11752859070648398,-0.9673439767779393
FILATEX,0.22771746879571886,0.5434063252798499,0.41905560940691333,-0.7697095435684649
NRBBEARING,0.16654396888917322,0.425760935323461,0.39116780115734595,-0.7655677655677657
JCHAC,0.19908150879205433,0.43388161830790356,0.45883831070892794,-0.738306116800443
MOLDTKPAC,0.22323051187147325,0.3714277769304673,0.6010065098423235,-0.6015242392560394
DREAMFOLKS,0.020245115060802288,0.3921745704023137,0.051622712405941476,-0.44858840100434816
GMRP&UI,0.34650234941050617,0.5925024775970381,0.5848116463846468,-0.6643598615916955
SHALBY,0.04036370807519063,0.47023356951269935,0.08583757241538356,-0.8404873477038424
INNOVACAP,-0.11933957937568196,0.3122165505125843,-0.3822333543169161,-0.2050397877984087
PFS,0.05323857846915869,0.4646041820032693,0.11458910731196144,-0.8993754337265785
AJMERA,0.08395318875966296,0.5384447940500989,0.15591791338194577,-0.8462619449128721
HMAAGRO,-0.9064350382147348,1.011327413836488,-0.8962824756981103,-0.9156410256410256
NILKAMAL,0.15933868516679883,0.39300319023568603,0.4054386557809941,-0.7734024994105164
RPGLIFE,0.2397309208105698,0.4870088554192358,0.4922516667673328,-0.7420464316423043
TATVA,-0.2070370700926084,0.32147549522872065,-0.6440213116253463,-0.6649698570162794
STYRENIX,0.19048942302762795,0.3855710112408111,0.49404498127235097,-0.6684625492772671
QUICKHEAL,0.09264184902414518,0.48428205894866755,0.19129729733383524,-0.8218607677293426
ACCELYA,0.2281299241743937,0.39700874591999447,0.5746219107736398,-0.6104846083511124
REPCOHOME,0.11801296374633452,0.43008742428522473,0.27439296543595487,-0.8979105470265478
PCJEWELLER,-0.032359039611606466,0.6410372229967488,-0.05047918974241935,-0.9862943730314123
APOLLOPIPE,0.4158628930772703,0.43048671707087205,0.9660295581403637,-0.5518058022498521
GANECOS,0.2584877432714219,0.4185169437114394,0.6176279052865419,-0.6748917748917744
PARAGMILK,-0.037550517387330506,0.46035878505510275,-0.081567939195156,-0.8538472358981573
BAJEL,1.6285733337847028,0.7267460145785157,2.2409112690204593,-0.3939058171745152
PSPPROJECT,0.18861792259556975,0.3557740753073471,0.5301620766848343,-0.533504273504273
GIPCL,0.05291022348375152,0.336611769240389,0.1571847104548684,-0.6821490467937608
XPROINDIA,0.3000751065926617,0.5472345270672224,0.5483482707146518,-0.8466413181242078
PITTIENG,0.32580264944503257,0.540858883876541,0.6023801386230013,-0.821226620269683
SHAKTIPUMP,0.44586195088083547,0.532690988949586,0.8369992361988912,-0.863081641976114
TIDEWATER,0.169336426462545,0.3348511561310255,0.5057065605480082,-0.7678254755784799
SHAILY,0.4191537781195538,0.45982663208332614,0.9115474156433768,-0.5678406530903582
EVEREADY,0.1216719655320142,0.4150316588820043,0.293163094737807,-0.920859366436479
CONFIPET,0.32554651746975694,0.5030076320705152,0.6471999562506031,-0.48767123287671266
POLYPLEX,0.18160755881058943,0.40058900836161165,0.4533513277195372,-0.7779151215492381
TAJGVK,0.05625748081039483,0.43255797647084254,0.13005766595587676,-0.6953080836630862
TIRUMALCHM,0.2466585705101636,0.5198722493760534,0.47445996743661795,-0.8663270461434828
PARAS,0.5147818551820198,0.48969237262512405,1.0512351916416363,-0.6243845447717602
EXICOM,9.226324770368931,0.921321633157451,10.014227863888856,-0.2815987015621829
PGIL,0.21959683055918533,0.47683510229654913,0.46052991799797405,-0.6640960349217899
MANORAMA,0.8033006866890777,0.45576406297070443,1.762536259338008,-0.34263160134473847
SOMANYCERA,0.27488969806656405,0.43927737232047476,0.6257770497361705,-0.9159059909768125
KINGFA,0.35900318774357864,0.8720322113522653,0.4116856958607875,-0.8181058495821728
FINOPB,-0.1910731438630805,0.48522388482049833,-0.39378346746835285,-0.6411051866214248
UNIPARTS,-0.025276765799924994,0.29390883937517304,-0.08600206054932338,-0.33253554835984833
INDOSTAR,-0.1303795786313271,0.4429397241932366,-0.2943506114038392,-0.8276176275679256
DIVGIITTS,0.17330157266173019,0.39303560457324965,0.4409309758333412,-0.42587183572313636
HINDOILEXP,-0.02317345626162981,0.5224374831828946,-0.04435641968192634,-0.924987978842763
SEPC,-0.1586192931714424,0.5725114036385264,-0.2770587488098173,-0.9932278396137857
INDIAGLYCO,0.14663485370647633,0.4809729378584171,0.304871318455844,-0.7082305449652387
IPL,-0.13532689434581124,0.4176398910450013,-0.32402770244768014,-0.5159548355424641
GENESYS,0.12209113381062586,0.5945570101527404,0.20534806877352418,-0.9407466454098579
SANGHIIND,0.0812958002838089,0.4872597290045189,0.16684284672960312,-0.8888496824276643
BSHSL,0.8450596674495572,0.5106761779037731,1.654785760554494,-0.7025236593059935
SATIN,0.11036044595171512,0.5265070796423432,0.2096086647622727,-0.9321866105679988
AXISCADES,0.1632322899614409,0.6092565753901469,0.2679204403447145,-0.929129821863386
ARTEMISMED,0.6025046225766382,0.49838638182958284,1.2089106856508316,-0.5677083333333337
SASKEN,0.16925454596212974,0.4235231473969425,0.39963470002147894,-0.6855887364361943
EIHAHOTELS,0.15924624838621693,0.4378721736522491,0.3636820468813067,-0.7320461502236872
DHANI,0.03276987571925072,0.5594201356336762,0.058578291398344196,-0.9693357094573833
PRECWIRE,0.2641716004807111,0.4720859293215074,0.5595837199816239,-0.7959418953193451
VIDHIING,0.2706943110956952,0.4611970810144262,0.5869384743292161,-0.6416184971098269
APCOTEXIND,0.3084075632372747,0.4381700163843546,0.7038536451721638,-0.7323094867807155
HUHTAMAKI,0.13433069433994715,0.35854932749315577,0.37465052655136094,-0.5943293347873501
LUMAXIND,0.20983092920129498,0.3804174509415524,0.5515807139813194,-0.7127319638781389
GOCLCORP,0.1227012184786671,0.5566836598268761,0.22041462204374052,-0.8248057469579241
WENDT,0.24677318261532366,0.4103750263792852,0.6013357703381441,-0.5867460818089195
DEN,-0.08303755201468788,0.49058550382054916,-0.16926213956183692,-0.8922467694872869
YATRA,-0.07914824937425513,0.3505062873246611,-0.22581121148603822,-0.31461047962295474
HONDAPOWER,0.19558155145209066,0.3930916017363774,0.49754701089558073,-0.5664517998116891
KCP,0.1521408996709166,0.4375404271674118,0.347718496907497,-0.7669149596523901
EMSLIMITED,2.1151342219184706,0.5801871118592111,3.645607044149115,-0.37347250509164986
JAGRAN,-0.026073902528455206,0.3280300133575281,-0.07948633194132942,-0.8305205609698124
SANGAMIND,0.18511358609979922,0.5262297231030496,0.3517733377130982,-0.8959591267998145
BEPL,0.18706070927636587,0.5646389545015837,0.3312926035035742,-0.8807048943346875
CAPACITE,-0.01829641440460905,0.4858862932374039,-0.037655753330068584,-0.8293664890467732
SUVEN,0.36406945800181245,0.49287653907774653,0.7386625841088857,-0.6878641584817713
MANINDS,0.1599459545162749,0.5148422193528986,0.3106698489438372,-0.8621291448516584
DIAMONDYD,-0.03817300155376491,0.34766724436463686,-0.10979752097016274,-0.6878435517970399
CENTUM,0.23774374250835617,0.5189353669072537,0.4581374823713773,-0.7972786867184488
VENKEYS,0.18622104938117712,0.5003935613612551,0.3721491716931512,-0.8643795492797657
IKIO,-0.22880742691809453,0.35751229003708296,-0.6399987728935458,-0.46618409680207584
TCNSBRANDS,-0.03013500749501652,0.43853356353880596,-0.06871767636629224,-0.6333845647162156
OPTIEMUS,0.3123549163345225,0.5995196539881511,0.5210086345904781,-0.953269586674892
MOREPENLAB,0.1344622400222073,0.585157649740692,0.2297880581101404,-0.8210526315789471
MUKANDLTD,0.0659123343079202,0.4906456840954732,0.1343379478195808,-0.884633348902382
UDS,0.11079202070464045,0.40750156225906653,0.27188121706931057,-0.280070594623948
ALEMBICLTD,0.1181238596631875,0.49762641383245,0.23737457735304143,-0.8146687697160886
RAMASTEEL,0.3316166596378911,0.5169436997538407,0.6414947310428601,-0.9421052631578949
IOLCP,0.1618528288290999,0.5408706043061908,0.2992450089549955,-0.7398171238570239
MBAPL,0.5583356229784839,0.6416552112165528,0.8701489728726769,-0.5332572081073366
MMFL,0.28506074938740666,0.42619874148285253,0.6688446530733729,-0.7884383280385114
VAKRANGEE,0.19813669853220528,0.5182071922647166,0.3823503445914946,-0.9703969738184292
TARSONS,-0.17673030887822883,0.3679289499824411,-0.4803381437820075,-0.548157502008954
ASTEC,0.21734448374588755,0.5305819505544271,0.40963414514718277,-0.8342541436464086
VISHNU,0.3187897652705147,0.5291322342456996,0.6024765543247673,-0.8802604264955645
TTKHLTCARE,0.11912493712181704,0.42909760567523403,0.27761734287554546,-0.7868463931269445
MTNL,-0.04373735680974833,0.5564227941421279,-0.07860453825796437,-0.9455857856746254
RPTECH,0.8313123051280096,0.4695082662571676,1.7706020636336743,-0.23070907194994839
RPSGVENT,0.07047798612054534,0.49168214263264554,0.14334054465183646,-0.8224188324512207
ORIENTHOT,0.12197555447224073,0.4390037451001331,0.27784627314379545,-0.7757712565838976
GTLINFRA,-0.14170024021880157,0.7072528201957685,-0.2003530225295938,-0.9958419958419958
WEBELSOLAR,0.08964012307298597,0.6244546787002039,0.14354944582939305,-0.9776252983293556
JASH,0.48275053961413406,0.531685371775692,0.907962801387354,-0.6730857404860158
UGROCAP,0.3540416072606716,0.42833477476180903,0.8265535000223813,-0.3924503015412115
SDBL,0.09229759834089357,0.48212537315082127,0.19143899798864247,-0.8510113468179578
HPL,0.11866870347618885,0.5282991144209643,0.22462408176900733,-0.9000265181649432
TCPLPACK,0.21897520558898131,0.4883378959055924,0.4484092007295591,-0.7989157220305568
ADFFOODS,0.2152700269506833,0.48282063316879187,0.4458592118109126,-0.6244940788487481
HMT,-0.0006741329587828249,0.4940864990542509,-0.0013644027110095247,-0.9270531400966181
MOL,-0.03215942416835171,0.44371138073429583,-0.07247824952141466,-0.4913762759591698
MUFIN,-0.15887734030327816,0.5571261832294971,-0.2851729914797987,-0.6160415893056073
THEMISMED,0.19075070741742595,0.5183752538905054,0.3679780351893834,-0.8748043818466351
PANAMAPET,0.2607833916756179,0.5131001772380478,0.5082504416182068,-0.8952748312439732
MANGLMCEM,0.1255423463416918,0.40984866401733844,0.3063139089221987,-0.7144433410570452
SIGNPOST,-0.33676708402101196,0.6831905334798877,-0.4929328899006561,-0.45505999547204024
